imdb_ids,Act_Adven_West,Mus_Bio_His_War_Doc,Sh_Ani_Fam,Fant_SF,Mys_Cri_Hor_Thr,Romance,Drama,Comedy,Other
64175,1,0,0,0,0,0,0,1,0.0
115561,0,0,0,0,1,1,1,0,0.0
371920,1,0,0,1,1,0,0,0,1.0
71277,1,0,0,0,0,0,0,1,0.0
329200,0,0,1,0,1,0,0,1,0.0
82416,0,0,0,0,0,1,1,0,0.0
58692,1,0,0,0,0,0,0,1,0.0
414931,1,0,0,0,1,0,1,1,0.0
286516,0,0,0,0,0,0,1,1,1.0
130156,0,0,1,0,1,0,0,1,0.0
68232,0,0,0,0,1,0,0,0,0.0
49318,0,0,1,0,0,0,1,1,0.0
53268,0,1,0,0,0,0,0,0,1.0
302671,0,0,0,0,0,0,1,1,0.0
85244,0,0,0,0,0,0,1,1,0.0
113187,1,0,1,1,1,0,0,0,0.0
415193,0,1,0,0,0,0,0,0,0.0
412536,0,0,0,0,0,1,1,0,0.0
77427,0,1,0,0,0,0,1,0,0.0
377079,1,1,0,1,1,0,1,0,0.0
75213,1,0,0,0,0,1,1,0,0.0
482463,0,0,0,0,0,1,1,0,0.0
276816,0,0,0,0,1,0,0,0,0.0
393685,0,0,0,1,1,0,0,1,0.0
68612,0,0,1,0,0,0,1,1,0.0
156182,0,0,0,1,1,0,0,0,0.0
229440,0,0,0,0,1,0,0,0,0.0
67274,0,0,0,0,0,0,0,1,0.0
355473,0,0,0,0,1,0,0,0,1.0
168856,1,1,1,1,0,0,1,1,0.0
181739,1,0,1,1,1,0,0,1,0.0
363095,0,0,0,0,1,0,1,0,1.0
89006,0,0,0,0,0,0,1,0,0.0
156934,0,0,0,0,1,1,1,0,0.0
852713,0,0,0,0,0,1,0,1,0.0
98360,1,0,0,0,1,0,1,0,0.0
101428,0,0,0,0,0,0,1,0,0.0
119906,1,0,0,0,1,0,1,0,0.0
119899,1,1,1,0,0,0,0,1,0.0
54826,0,0,0,0,0,0,0,1,0.0
110246,0,1,0,0,1,0,1,0,1.0
86356,1,0,0,0,1,0,1,0,0.0
76451,0,1,0,0,0,1,1,0,0.0
1196340,1,0,0,0,1,0,1,0,0.0
94238,1,0,1,1,0,0,0,0,0.0
101453,1,0,0,0,1,0,1,0,0.0
113947,0,0,0,0,0,1,1,0,0.0
126344,1,0,0,0,1,0,1,1,0.0
276501,0,0,0,0,0,0,1,0,0.0
245046,0,1,0,0,1,1,1,0,0.0
114168,0,0,0,1,1,0,1,0,0.0
473333,0,0,0,0,1,0,1,0,0.0
811164,1,0,0,0,0,1,0,0,0.0
913951,1,0,0,1,1,0,0,0,0.0
28212,0,0,0,0,1,0,0,0,0.0
963743,0,0,1,0,0,1,1,1,0.0
943234,0,0,0,0,0,0,1,0,0.0
1891894,0,0,0,0,0,0,1,0,0.0
86366,0,1,0,0,0,0,0,1,0.0
317910,0,1,0,0,0,0,0,0,0.0
354623,0,0,0,0,1,0,0,0,0.0
89913,1,1,0,0,0,0,1,0,0.0
101627,0,0,0,1,1,0,0,1,0.0
330099,0,0,0,0,0,0,1,0,0.0
56575,0,0,0,0,0,1,0,1,0.0
117477,0,0,0,0,0,1,1,1,0.0
76495,0,0,1,0,1,0,0,1,0.0
99669,1,1,0,0,0,0,1,0,0.0
89695,1,0,0,0,1,0,1,0,1.0
493432,0,0,0,0,0,0,1,0,0.0
380371,0,1,0,0,0,0,0,0,0.0
280366,0,0,0,0,0,0,0,0,0.0
62645,1,0,0,0,0,0,0,0,0.0
77711,0,1,0,0,0,0,1,0,0.0
331698,0,0,0,0,0,0,1,0,0.0
47647,1,0,0,0,0,1,0,0,0.0
104695,0,0,0,0,0,1,1,1,0.0
89153,1,0,0,0,0,1,1,0,0.0
102164,0,0,0,0,1,1,0,1,0.0
109936,0,0,0,0,0,0,0,1,0.0
108148,1,0,0,0,1,0,1,0,0.0
46986,0,0,1,0,0,0,1,1,0.0
1286808,1,0,0,0,1,0,0,0,0.0
864761,0,1,0,0,0,1,1,0,0.0
182948,0,0,0,0,1,0,0,0,0.0
95316,0,0,0,0,1,1,1,0,1.0
806675,0,1,0,0,0,0,0,0,0.0
758442,0,0,0,1,1,0,1,0,0.0
443431,0,0,0,0,0,1,0,1,0.0
302309,0,0,0,0,1,1,1,0,0.0
410410,0,0,0,0,0,1,1,0,0.0
435706,0,0,0,0,0,1,1,1,0.0
364120,0,0,0,0,0,1,1,0,0.0
278162,0,0,0,0,0,0,1,1,0.0
117336,0,0,1,0,1,1,1,0,0.0
399660,0,1,0,0,0,0,0,0,1.0
790657,0,0,0,0,0,1,0,1,0.0
1213012,1,0,1,0,0,1,0,1,0.0
117738,1,0,0,0,1,0,0,0,0.0
887732,0,0,0,0,0,0,1,0,0.0
79867,0,0,0,0,0,0,1,0,0.0
276773,0,0,0,0,0,0,0,0,0.0
486751,0,0,0,0,0,0,1,0,0.0
481273,0,0,0,0,0,0,0,1,0.0
462683,0,0,0,0,0,1,1,1,0.0
419677,0,0,0,0,1,0,1,0,0.0
469033,0,0,1,0,1,0,1,0,0.0
1054485,0,0,1,1,0,1,0,1,0.0
858479,0,0,0,0,0,1,1,1,0.0
418141,1,0,1,1,1,0,0,1,0.0
1295021,1,0,1,1,1,0,0,1,0.0
460745,0,0,0,0,0,1,1,1,0.0
929629,1,0,0,1,0,0,1,0,0.0
418647,0,0,1,0,0,0,1,0,1.0
86373,0,0,0,0,0,0,0,1,0.0
381348,0,0,1,1,0,1,1,0,0.0
859594,0,0,1,0,0,0,0,0,0.0
479468,0,1,0,0,0,0,0,0,0.0
1294138,0,1,1,0,0,0,0,0,0.0
105459,1,0,0,1,1,0,0,0,0.0
815241,0,1,0,0,0,0,0,1,0.0
960890,0,0,0,1,1,0,0,1,0.0
72189,0,1,0,0,1,0,0,1,0.0
484855,0,1,0,0,0,0,0,1,0.0
1166827,0,1,0,0,0,0,0,0,0.0
1086798,0,0,1,0,0,0,1,0,0.0
479528,1,0,0,0,1,0,0,0,0.0
912580,0,1,0,0,0,0,0,0,0.0
1161447,0,0,0,0,0,0,0,1,0.0
899858,0,0,1,1,0,0,0,1,0.0
1059786,1,0,0,0,1,0,0,0,0.0
67866,1,0,0,0,0,0,1,0,0.0
473829,0,0,0,0,0,0,0,1,0.0
1488167,0,0,0,0,0,0,0,0,1.0
1311671,0,0,0,0,0,0,0,0,1.0
901507,1,1,0,0,1,0,1,0,0.0
282410,0,0,0,0,0,0,1,1,0.0
450314,1,0,0,0,1,0,1,0,0.0
1126596,0,0,0,0,1,0,1,0,0.0
1134859,1,0,1,1,0,0,0,1,0.0
115819,1,1,0,0,1,0,0,1,0.0
106233,1,0,0,0,0,0,0,1,1.0
477078,0,0,0,0,0,0,1,1,0.0
799915,0,1,0,0,0,0,0,0,0.0
455915,0,0,0,0,0,0,1,0,0.0
283503,1,0,0,0,1,0,1,0,0.0
416185,0,0,0,0,0,0,1,0,1.0
758784,0,0,0,0,0,1,1,0,0.0
796302,0,0,0,0,0,0,1,0,0.0
1239463,0,0,0,0,0,0,0,0,1.0
1224377,0,0,0,0,0,0,0,0,1.0
1195497,0,0,0,0,0,0,0,0,1.0
1148178,0,0,0,0,0,0,0,0,1.0
1132605,1,0,0,0,0,0,0,0,1.0
67012,0,0,1,1,0,0,0,0,0.0
798786,1,1,0,0,1,0,1,1,0.0
206334,1,0,0,0,1,0,0,1,0.0
51611,0,0,0,1,0,0,1,0,0.0
42627,0,0,1,1,0,1,0,0,0.0
1029120,0,0,0,0,0,0,1,1,0.0
1092550,0,0,0,0,0,0,0,0,1.0
1039996,0,0,0,0,0,0,0,0,1.0
1017466,0,0,0,0,0,0,0,0,1.0
978841,0,0,0,0,0,0,0,0,1.0
960869,0,0,0,0,0,0,0,0,1.0
814131,0,0,0,1,0,0,0,1,0.0
989000,0,0,0,0,0,1,1,1,0.0
105121,0,0,0,0,1,0,1,1,0.0
1067086,0,0,0,1,0,0,1,1,0.0
877337,0,1,0,0,0,0,0,0,0.0
847533,0,0,0,0,0,0,0,0,1.0
795487,0,0,0,0,0,0,0,0,1.0
482572,0,0,0,0,1,0,1,0,0.0
1282224,0,0,0,1,0,0,0,1,0.0
89908,1,0,1,1,1,0,0,0,0.0
327137,0,0,1,0,0,0,1,1,0.0
218864,0,0,0,0,0,1,0,1,0.0
780608,0,0,0,0,0,0,0,1,0.0
458364,0,0,0,0,0,1,0,1,0.0
803057,0,0,0,0,0,0,0,1,0.0
811106,0,0,0,0,0,1,0,1,0.0
1332128,0,1,0,0,0,0,0,0,0.0
47571,1,0,0,1,0,0,0,0,0.0
435680,0,0,0,0,1,1,1,0,0.0
804555,0,0,0,0,1,0,0,0,0.0
59026,0,0,1,0,0,0,0,1,0.0
1267379,0,0,1,1,1,0,0,0,0.0
465657,1,0,1,1,0,1,0,0,0.0
780516,0,0,0,0,1,0,1,0,0.0
231448,1,0,0,0,1,1,1,0,0.0
985047,1,0,0,0,1,0,1,0,0.0
447854,0,0,1,0,0,0,1,0,0.0
1037033,0,1,0,0,0,1,0,1,1.0
46889,1,1,0,0,1,0,1,0,0.0
1031280,0,0,0,1,1,0,0,0,0.0
1205489,0,0,0,0,0,0,1,0,0.0
1351643,0,1,0,0,0,0,0,0,0.0
285441,0,0,0,1,0,0,1,0,0.0
302596,0,1,1,0,0,0,0,1,0.0
251282,0,1,1,0,0,0,0,1,0.0
896522,0,1,1,1,0,0,0,1,0.0
896798,0,0,0,0,1,0,0,0,0.0
1054486,1,0,1,1,0,0,0,1,0.0
483719,0,0,0,0,1,0,1,0,0.0
1043838,1,1,0,0,1,0,1,0,0.0
839980,0,0,0,0,0,0,0,1,1.0
971215,1,0,0,0,0,0,1,0,0.0
489134,1,0,1,0,1,0,0,0,0.0
417433,0,0,0,0,0,1,1,0,1.0
914364,1,0,0,0,1,0,0,0,0.0
947802,0,0,0,0,1,0,1,0,0.0
450982,0,0,1,0,0,0,0,0,0.0
51650,0,0,1,1,0,0,0,0,0.0
99260,1,0,0,0,1,0,0,0,0.0
456121,0,0,0,0,0,1,0,1,0.0
411475,1,0,0,0,1,0,1,0,0.0
71595,0,0,1,1,0,0,0,0,0.0
59372,0,0,1,1,0,0,0,0,0.0
186195,1,0,0,0,0,0,0,0,0.0
307693,0,0,1,1,0,0,0,0,0.0
65212,0,0,1,1,0,0,0,0,0.0
230969,0,0,1,1,0,0,0,0,0.0
757223,1,0,1,0,1,1,1,1,1.0
856288,0,0,0,0,1,0,0,0,0.0
497876,0,0,0,1,0,0,1,0,0.0
454065,0,0,0,1,0,0,1,0,0.0
50419,0,1,0,0,0,1,0,1,0.0
77594,1,0,0,0,1,0,1,0,0.0
416316,1,0,0,1,0,0,0,0,0.0
481536,1,0,0,0,0,0,0,1,0.0
464184,0,0,0,0,0,1,0,1,0.0
94138,0,0,0,0,0,0,0,1,0.0
83929,0,0,0,0,0,0,1,1,0.0
91445,0,0,0,0,0,1,1,1,0.0
847817,0,1,0,0,0,0,0,0,0.0
189071,0,0,1,1,1,0,0,1,0.0
192578,0,0,1,1,1,0,0,1,0.0
329737,1,1,1,0,0,0,0,1,0.0
221074,0,0,1,0,0,1,0,1,0.0
918511,0,0,1,1,0,0,0,1,0.0
299981,1,0,0,1,0,0,0,0,0.0
47673,0,1,0,0,0,1,0,1,0.0
418038,0,1,0,0,0,0,0,0,0.0
271263,0,1,1,0,0,0,0,1,0.0
424279,0,0,1,1,0,0,0,1,0.0
64541,0,0,1,0,0,0,1,0,0.0
39220,0,0,0,0,1,0,1,0,1.0
81427,0,0,0,0,0,0,0,1,0.0
1129442,1,0,0,0,1,0,0,0,0.0
1034331,1,0,0,0,1,0,1,0,0.0
1029167,1,0,0,0,1,0,0,0,0.0
498311,0,0,0,1,1,0,0,0,0.0
488177,0,0,0,0,0,1,1,0,0.0
290332,1,0,0,0,0,0,0,1,0.0
328099,0,0,0,0,1,0,0,1,0.0
1334585,1,0,1,1,0,0,0,0,0.0
175122,1,1,1,0,1,0,0,0,0.0
390022,1,0,0,0,0,0,1,0,1.0
336264,0,0,0,0,0,0,1,0,1.0
304229,0,0,0,0,0,1,1,0,0.0
275947,1,0,0,0,1,1,0,1,0.0
299117,0,0,0,0,0,0,1,1,0.0
353774,0,1,1,0,0,0,0,0,0.0
94336,0,0,0,0,0,0,1,1,0.0
465580,1,0,0,1,1,0,0,0,0.0
483607,1,0,0,1,1,0,0,0,0.0
443584,0,0,0,0,0,0,1,0,0.0
1124397,1,0,0,0,0,0,0,0,0.0
1320293,0,1,0,0,0,0,0,1,0.0
211933,0,0,0,0,1,0,0,0,0.0
492619,0,0,0,0,0,0,0,1,0.0
1031254,0,0,0,0,1,0,1,1,0.0
837106,1,1,0,0,0,1,1,0,0.0
814685,1,0,0,0,1,0,1,0,0.0
395119,1,1,0,0,1,1,1,0,0.0
331933,1,0,0,0,0,0,0,1,0.0
484111,0,1,0,1,0,1,1,1,0.0
314498,0,0,0,0,1,0,0,1,0.0
1101026,1,1,0,0,0,1,1,0,0.0
91829,0,0,0,1,1,0,0,0,0.0
77655,1,0,0,0,0,0,1,0,0.0
396042,0,0,1,0,0,0,0,1,0.0
1294164,0,1,0,0,0,0,1,0,0.0
133689,0,0,0,0,0,1,1,1,0.0
58947,0,1,0,0,0,0,1,0,0.0
428579,0,0,0,0,0,1,1,1,0.0
495237,0,0,0,0,0,0,1,0,0.0
112950,0,1,0,0,0,1,1,1,0.0
141105,0,0,0,0,0,1,0,1,0.0
762104,1,0,0,0,1,0,0,1,0.0
269095,0,0,0,0,1,0,1,0,0.0
195778,0,0,1,0,0,1,1,0,0.0
1079959,1,0,1,1,0,0,0,1,0.0
388364,0,0,0,0,0,0,1,0,0.0
1264961,1,0,0,0,0,0,0,0,0.0
910827,0,0,0,0,0,0,0,1,0.0
74258,0,0,0,0,1,0,0,0,0.0
80516,0,0,0,0,1,0,0,0,0.0
783238,0,0,0,0,1,0,1,0,0.0
95082,0,1,0,0,0,0,1,0,1.0
28010,0,0,0,0,0,1,1,1,0.0
827782,0,0,0,0,1,0,0,0,0.0
86320,0,0,0,0,1,0,0,0,0.0
486028,0,0,0,0,1,0,1,0,0.0
80040,0,0,0,0,1,0,0,0,0.0
103125,0,0,0,0,0,0,1,0,0.0
756729,0,0,0,0,0,1,1,1,0.0
1477715,0,1,0,0,0,0,0,0,0.0
1091751,0,1,1,0,0,0,1,1,1.0
59749,0,0,0,0,1,0,1,0,0.0
37635,0,0,0,1,1,0,0,1,0.0
395474,0,1,0,0,0,0,0,1,0.0
1023122,0,1,0,0,0,0,0,1,0.0
111562,0,0,0,0,0,0,0,1,1.0
408730,0,1,0,0,0,0,0,1,0.0
109068,0,1,0,0,1,0,0,1,0.0
970411,1,0,1,1,0,0,0,0,0.0
323498,0,1,0,0,0,0,0,0,0.0
999872,0,1,1,0,0,1,1,0,0.0
903849,0,1,0,0,0,0,0,1,0.0
80520,1,0,0,1,1,0,0,1,0.0
489018,1,0,0,0,1,0,0,0,0.0
486219,0,1,0,0,0,1,1,0,1.0
183992,0,0,0,0,0,0,0,1,0.0
1517802,1,0,0,0,0,0,0,0,1.0
485284,0,0,0,0,0,0,0,0,1.0
478309,0,0,0,0,0,0,0,0,1.0
1259014,1,1,0,0,1,0,1,0,0.0
1151309,0,1,0,0,0,0,0,0,1.0
920478,0,0,1,0,0,0,0,0,0.0
963207,0,1,0,0,0,0,0,1,0.0
969216,0,1,1,0,0,0,0,0,0.0
948530,0,0,0,0,0,1,1,1,0.0
903135,1,0,1,1,0,0,0,0,0.0
1174954,1,0,1,1,1,0,0,0,0.0
810900,0,1,1,0,0,1,1,1,0.0
1002966,0,0,0,0,1,0,0,1,0.0
324941,1,1,1,0,0,0,0,1,0.0
82031,0,0,0,0,0,1,1,1,0.0
34398,0,0,0,0,1,0,1,0,0.0
56262,0,1,1,0,0,1,0,1,0.0
1130988,1,0,0,0,1,0,1,1,0.0
64349,0,1,1,1,0,0,0,1,0.0
969647,0,1,1,1,0,0,1,0,0.0
791309,0,0,0,0,0,0,1,1,0.0
438315,0,0,0,0,0,1,1,0,1.0
94965,0,0,0,0,0,0,1,0,1.0
101969,0,0,0,0,1,0,1,0,0.0
91159,0,0,0,0,0,0,1,1,0.0
299172,1,1,1,0,0,0,0,1,0.0
110116,0,1,0,0,0,1,1,0,0.0
90840,0,0,1,0,0,0,1,0,0.0
324572,0,0,1,0,0,0,0,0,0.0
1097224,0,0,0,0,0,0,1,1,0.0
423814,1,0,0,0,1,1,0,1,0.0
90670,0,0,0,0,1,0,1,0,0.0
455933,0,0,0,0,1,0,1,0,0.0
490234,0,1,0,0,0,0,1,0,0.0
442207,0,0,0,0,0,0,0,1,0.0
1168636,0,0,0,0,0,0,0,1,0.0
887975,0,0,0,0,0,0,1,1,0.0
880440,0,0,0,0,1,0,0,1,0.0
464059,0,0,0,0,0,0,0,1,0.0
887887,0,0,0,0,0,1,1,1,0.0
448245,0,0,0,0,0,0,0,1,0.0
1139806,0,1,0,0,1,0,1,0,0.0
1077097,0,0,0,0,0,0,0,1,0.0
412298,0,0,0,0,0,0,0,1,0.0
487504,0,0,0,0,1,0,0,0,0.0
444519,0,0,0,1,0,0,0,1,0.0
322999,0,0,0,0,0,0,0,1,0.0
1029235,1,1,0,0,0,0,1,0,0.0
81376,0,0,0,0,1,0,0,1,0.0
89961,1,0,1,1,0,0,0,1,0.0
66344,0,1,1,1,1,1,1,0,0.0
91993,1,0,1,1,0,0,0,0,0.0
434541,1,0,0,0,1,0,1,0,0.0
83833,0,0,0,0,0,0,1,1,0.0
1278407,1,0,1,1,1,1,1,0,0.0
80310,0,1,0,0,0,0,1,0,0.0
32258,0,0,0,1,1,0,1,0,0.0
218839,0,0,0,0,0,0,0,1,0.0
144715,0,0,0,0,0,0,1,1,0.0
462197,0,1,0,0,0,0,0,0,0.0
207524,0,0,0,0,0,0,1,1,0.0
848592,0,0,0,0,1,0,1,0,0.0
130445,0,1,1,0,0,0,0,0,0.0
140803,0,1,1,0,0,0,0,0,0.0
1013752,1,0,0,0,1,0,1,0,0.0
796212,1,0,0,0,1,0,0,0,0.0
494277,0,0,0,0,0,1,1,1,0.0
138487,0,0,0,0,0,1,1,0,0.0
91188,0,0,0,0,0,1,1,1,0.0
298408,0,0,0,0,0,0,1,0,0.0
87995,0,0,0,1,1,0,1,1,0.0
167427,0,0,1,0,0,1,0,1,0.0
464041,0,0,0,0,1,0,1,0,0.0
976247,0,0,0,0,0,0,0,1,0.0
1043877,1,0,0,1,1,0,0,1,1.0
384699,0,1,0,0,0,0,1,0,0.0
1075417,1,0,1,1,1,0,0,0,0.0
477392,0,1,0,0,0,0,1,0,0.0
758786,0,0,0,0,1,0,1,0,0.0
465430,0,0,0,0,1,0,0,1,0.0
38969,0,1,1,1,0,0,0,1,0.0
32993,0,1,0,0,0,1,0,1,0.0
500089,0,0,1,0,0,0,0,0,0.0
406552,0,1,1,0,0,0,0,0,0.0
488487,0,1,1,0,0,0,0,0,0.0
488488,0,1,1,0,0,0,0,0,0.0
429629,0,0,1,0,0,0,0,0,0.0
406553,0,0,1,0,0,0,0,0,0.0
488491,0,1,1,0,0,0,0,0,0.0
1165252,0,0,1,0,0,0,0,0,0.0
1169803,0,0,1,0,0,0,0,0,0.0
488493,0,1,1,0,0,0,0,0,0.0
467779,0,0,1,0,0,0,0,0,0.0
488494,0,1,1,0,0,0,0,0,0.0
189981,1,0,0,0,1,0,0,1,0.0
197094,0,0,0,0,1,0,1,0,1.0
765487,0,0,0,0,1,0,0,0,0.0
995757,0,0,0,0,1,1,1,0,0.0
41866,1,0,0,0,0,0,0,0,0.0
20640,0,1,0,0,0,0,0,1,0.0
219405,0,0,0,0,1,0,1,1,0.0
339526,0,0,0,0,1,1,1,1,0.0
930067,0,1,0,0,0,0,1,0,0.0
406650,0,0,0,0,0,0,1,1,0.0
316465,0,1,0,0,0,0,1,0,1.0
326905,1,1,0,0,0,0,1,0,0.0
96273,0,0,1,1,0,0,0,0,0.0
97674,0,0,1,0,0,0,0,1,0.0
248808,0,0,1,0,0,0,0,1,0.0
323250,0,0,1,1,0,0,0,1,0.0
479113,0,1,1,0,0,0,0,0,0.0
901686,0,0,1,0,0,0,0,1,0.0
135706,1,1,0,0,0,0,1,0,0.0
818165,0,0,0,0,1,0,0,0,0.0
449487,0,0,0,0,1,1,1,0,0.0
1137970,0,1,0,0,0,0,0,0,0.0
278295,1,0,0,0,1,0,0,1,0.0
952693,0,1,0,0,0,0,0,0,0.0
486321,1,0,1,1,0,0,0,0,0.0
488380,0,0,0,0,0,1,1,0,0.0
923752,0,1,0,0,0,0,0,0,1.0
466856,0,1,0,0,1,1,1,1,0.0
77838,0,1,0,0,0,0,0,0,0.0
1050160,1,0,0,0,1,0,0,1,0.0
206926,0,0,0,0,0,1,0,1,0.0
482546,0,1,1,0,0,1,1,0,0.0
361620,0,0,1,0,0,1,1,1,0.0
1024255,0,0,1,0,0,1,1,1,0.0
910905,0,0,0,0,1,0,1,0,0.0
439553,0,1,0,0,0,0,0,1,0.0
499455,0,0,0,0,1,0,1,0,0.0
1121794,1,0,1,0,0,0,0,0,0.0
118541,0,0,0,0,1,0,0,1,0.0
843850,0,0,0,0,0,0,0,1,0.0
302585,0,1,0,0,0,0,0,1,0.0
118983,0,1,0,0,0,1,1,1,0.0
813980,1,0,0,0,1,0,1,0,0.0
368222,0,1,0,0,0,1,0,1,0.0
103923,1,1,0,1,0,0,0,0,0.0
757361,0,0,0,0,0,0,1,1,0.0
497323,0,0,0,0,1,0,0,0,0.0
455760,0,0,0,0,1,0,0,0,0.0
169299,0,0,0,0,1,0,0,1,0.0
294425,0,0,1,0,0,0,1,1,0.0
434215,1,0,1,0,0,0,1,0,0.0
1216490,0,0,0,0,0,1,0,1,0.0
451010,0,0,0,0,1,0,0,0,0.0
218619,0,0,0,0,1,0,1,0,0.0
161083,1,0,0,0,1,0,0,1,0.0
70462,0,1,0,0,0,0,0,0,1.0
493160,0,1,0,0,0,0,0,1,1.0
479500,1,0,1,0,1,1,0,1,0.0
427309,0,1,0,0,0,1,1,0,0.0
88000,0,0,0,0,0,0,0,1,0.0
1245734,1,0,0,0,0,0,0,1,1.0
453548,0,0,0,0,0,1,1,0,0.0
438486,0,0,0,0,1,0,0,0,0.0
449994,1,1,0,0,0,1,1,0,1.0
937378,1,0,0,0,0,0,1,0,0.0
492881,1,0,0,0,1,0,1,1,0.0
402755,0,0,0,0,0,1,1,1,1.0
85218,0,1,1,0,0,0,1,0,0.0
363240,0,1,0,1,0,0,0,0,0.0
417397,1,1,0,0,0,0,1,0,0.0
899128,0,0,0,0,1,0,0,0,0.0
937347,1,0,0,0,1,0,1,0,0.0
343168,0,1,0,0,0,0,0,0,0.0
383060,1,0,1,1,0,0,0,1,0.0
365957,0,1,0,0,0,0,1,0,0.0
45591,1,1,0,0,0,1,0,1,0.0
399862,1,0,0,0,0,0,1,0,0.0
374563,0,0,0,0,1,0,0,0,0.0
449471,0,0,0,0,1,0,0,0,0.0
316353,0,0,0,0,0,1,1,0,1.0
87660,1,1,1,1,0,1,1,0,0.0
480669,0,0,0,1,1,0,0,0,0.0
76137,1,0,1,0,0,1,0,1,0.0
1015976,0,0,0,0,1,0,1,0,0.0
1153102,0,0,0,0,1,0,0,0,0.0
462244,0,0,1,0,0,0,0,1,0.0
985025,0,0,0,1,1,0,0,0,0.0
406706,0,0,0,0,1,0,0,0,0.0
1086841,0,0,0,0,1,1,0,0,0.0
1098327,1,0,0,1,1,0,0,0,0.0
381505,0,0,0,0,0,0,1,1,0.0
360016,0,0,0,0,0,1,1,1,0.0
50086,1,0,0,0,1,0,1,0,0.0
60124,1,0,0,0,0,0,0,0,0.0
95188,0,0,0,0,0,0,1,1,0.0
388500,0,0,0,0,0,1,0,1,0.0
382382,0,0,0,0,0,1,1,1,0.0
438365,0,0,0,0,0,1,0,1,0.0
429591,0,0,1,1,0,1,0,1,0.0
404254,0,0,0,0,0,1,1,1,0.0
446755,0,0,0,0,0,1,1,0,0.0
991167,0,0,0,0,0,0,1,1,1.0
960770,0,0,0,0,0,1,1,0,0.0
791142,0,0,0,1,0,0,0,0,0.0
441782,0,0,0,0,1,0,1,0,0.0
756707,1,0,0,0,1,0,1,0,0.0
461703,1,0,0,1,1,0,0,0,0.0
486051,0,0,0,0,1,0,1,0,0.0
498203,0,1,0,0,0,0,1,0,0.0
870122,0,0,0,0,0,0,1,1,0.0
993778,0,0,0,0,0,0,1,0,0.0
1111833,0,1,0,0,0,0,0,1,0.0
104009,0,0,1,1,0,0,0,1,0.0
181288,0,1,0,0,0,0,0,1,0.0
338450,1,1,0,0,0,0,0,0,0.0
758798,1,0,0,0,1,0,1,1,0.0
762145,1,0,0,0,1,0,1,0,0.0
380817,0,0,0,0,0,0,1,1,0.0
976039,0,1,0,0,0,0,0,0,0.0
462360,0,1,0,0,0,0,0,0,0.0
256408,0,1,0,0,0,0,0,0,0.0
83728,1,0,0,0,1,0,1,1,0.0
235327,0,1,0,0,0,0,0,0,0.0
831315,0,1,0,0,1,0,0,0,0.0
120802,0,1,0,0,1,1,1,0,0.0
360216,0,1,0,0,0,0,0,0,0.0
280477,0,0,0,0,1,1,1,0,0.0
108065,0,1,0,0,0,0,1,0,0.0
457502,0,1,0,0,0,0,0,0,1.0
1227926,1,1,0,1,0,0,0,1,0.0
76767,0,0,1,0,0,0,1,0,0.0
424600,0,0,0,1,1,1,1,0,0.0
295274,0,0,1,0,0,0,0,1,0.0
374339,1,0,0,0,1,0,1,0,0.0
282120,1,0,1,1,0,0,0,1,0.0
469903,0,1,0,0,0,0,1,0,1.0
956038,0,0,0,0,0,1,1,0,0.0
120376,0,0,0,0,0,0,0,1,0.0
75617,0,1,0,0,0,0,1,1,0.0
390384,0,0,0,1,1,0,1,0,0.0
485909,0,0,0,0,0,0,0,1,0.0
119053,1,0,0,0,0,0,0,1,0.0
379184,0,0,0,0,0,0,0,1,0.0
1383259,0,0,1,0,0,0,0,0,0.0
473024,1,0,0,0,0,0,1,0,1.0
358768,0,0,1,0,0,0,1,0,0.0
963194,0,1,0,1,1,0,0,1,0.0
294280,1,0,0,0,0,0,0,1,1.0
1110272,0,0,0,0,0,0,1,0,0.0
438205,0,1,1,0,0,0,0,0,0.0
918927,0,0,0,0,1,0,1,0,0.0
102614,1,0,0,0,1,0,1,0,0.0
82250,1,0,0,0,1,0,1,0,0.0
418110,0,0,0,0,1,0,1,0,0.0
401559,1,0,1,1,1,1,1,0,0.0
159730,0,0,0,0,0,0,0,1,0.0
66390,1,0,0,0,0,1,1,0,0.0
250347,0,0,0,0,1,0,1,1,0.0
202256,0,0,0,0,0,0,0,1,0.0
1309463,0,0,0,0,0,0,0,1,0.0
408828,0,1,0,0,0,0,0,1,0.0
463352,0,1,0,1,0,0,0,1,0.0
1087896,0,0,0,1,1,0,0,1,1.0
472198,0,1,0,0,1,0,1,0,0.0
251415,1,0,0,0,0,0,1,1,1.0
1174034,0,1,0,0,0,0,1,1,0.0
1029134,0,0,0,0,0,0,1,1,0.0
110759,0,0,0,0,0,0,0,1,0.0
830681,0,0,0,0,0,0,0,1,0.0
58777,1,1,0,0,0,0,1,0,0.0
1129423,0,0,0,0,0,1,1,0,0.0
94884,0,0,0,0,0,0,1,0,0.0
93072,1,1,1,1,0,0,0,1,0.0
134067,1,1,1,0,0,0,1,1,0.0
1118669,0,0,0,0,0,0,1,0,0.0
465676,1,1,0,1,0,0,1,0,0.0
1107859,1,0,0,0,1,0,1,0,0.0
359692,1,1,0,0,0,0,1,0,0.0
492486,0,0,0,0,1,0,0,1,0.0
995718,1,0,0,0,1,0,1,1,1.0
115781,1,0,0,0,1,0,1,0,0.0
791513,0,0,0,1,0,0,0,0,0.0
174207,0,0,1,1,0,0,0,0,0.0
