,Act_Adven_West,Mus_Bio_His_War_Doc,Sh_Ani_Fam,Fant_SF,Mys_Cri_Hor_Thr,Romance,Drama,Comedy
107421,0,1,1,0,0,0,1,0
116830,1,0,0,0,1,0,1,0
369909,0,1,0,0,0,0,0,1
1112654,0,1,0,0,0,0,0,0
20164,0,1,1,0,0,0,0,1
37824,0,1,0,0,0,0,1,0
222666,1,0,0,0,1,0,0,0
39677,0,0,0,0,1,0,1,0
76185,0,1,0,0,0,1,1,0
42343,1,0,0,0,1,0,1,0
101254,0,1,0,0,0,0,0,0
29237,0,0,1,0,0,0,0,1
896036,1,0,0,1,1,0,0,0
89835,1,0,0,0,1,0,1,0
1539325,0,0,0,0,0,1,1,1
12651,0,0,0,0,1,0,1,0
79672,0,0,0,0,0,0,1,0
365003,0,0,1,0,1,0,0,1
85474,0,1,0,0,0,0,0,1
928406,0,1,0,0,0,0,0,0
142257,0,0,0,0,1,0,0,0
1035733,0,0,0,0,0,0,1,1
24852,0,1,1,1,0,0,0,1
66883,0,1,0,0,0,0,1,0
50783,0,0,0,0,0,0,1,0
1718881,0,0,0,0,0,1,1,0
1579526,1,0,0,0,1,1,1,1
67681,0,0,0,0,0,0,1,0
757223,1,0,1,0,1,1,1,1
44344,0,0,0,1,1,0,1,0
1753697,0,0,0,0,0,0,1,0
224025,0,0,0,0,0,1,1,1
865448,0,0,0,0,0,0,1,0
263854,0,0,0,0,0,0,1,0
1682187,0,0,0,0,0,1,0,1
67633,0,0,0,0,1,0,1,0
424539,0,0,0,0,0,0,1,1
827782,0,0,0,0,1,0,0,0
1247685,0,0,0,0,1,0,0,1
297389,0,0,0,0,0,1,1,1
70438,1,0,0,1,0,0,0,0
299760,0,1,0,0,0,0,0,0
90915,1,0,0,1,1,0,1,0
1517803,0,0,0,0,0,0,0,0
1270277,0,0,0,0,0,0,1,0
105121,0,0,0,0,1,0,1,1
288215,1,0,0,1,1,0,0,0
279474,0,0,0,0,1,0,0,0
102494,0,0,0,0,0,1,1,0
1996216,0,1,1,0,0,0,0,1
4091,0,0,1,0,0,0,0,1
405107,0,0,0,0,0,0,0,1
107304,0,0,0,0,1,0,0,1
53793,0,0,0,0,0,0,1,0
874425,0,0,0,0,0,0,0,1
1131747,0,1,0,0,0,0,1,0
32022,0,0,0,0,1,0,1,0
119674,0,0,0,1,0,0,1,0
53137,0,0,0,1,0,1,1,0
252684,0,0,0,0,0,0,1,0
199975,0,0,0,0,1,0,1,1
63798,1,1,0,0,0,0,1,0
239381,0,0,0,0,0,0,1,0
480516,0,0,0,0,1,0,0,0
1769307,0,0,0,0,0,1,1,1
351770,0,0,0,0,0,1,1,0
907619,0,0,0,0,0,0,0,0
35664,1,1,0,0,0,0,1,0
84594,1,0,0,1,0,0,0,0
91724,1,0,0,0,1,0,1,0
328757,0,1,0,0,1,0,1,0
449089,1,0,1,0,0,0,0,1
162420,0,0,0,0,0,0,1,0
95253,0,0,0,0,0,0,0,1
115834,1,0,0,1,1,0,0,0
163983,0,0,0,0,1,0,1,0
36161,1,1,0,0,0,1,1,1
940620,0,1,0,0,0,0,0,0
43340,0,0,0,0,1,0,1,0
40966,0,0,1,0,1,0,0,1
44811,0,0,0,0,0,0,1,1
348591,0,0,0,0,0,1,0,1
43456,0,0,0,1,1,0,1,0
320705,0,0,0,0,0,0,1,0
62244,0,1,0,0,0,0,0,0
70222,0,0,0,1,1,0,0,0
90112,0,0,1,0,0,0,1,0
213673,0,0,0,1,0,0,0,0
289320,0,0,0,0,1,0,1,0
201517,0,0,0,0,1,0,1,0
1886668,0,1,0,0,0,0,0,0
1265990,0,0,0,0,1,0,1,0
67003,1,0,0,0,0,0,0,0
354888,0,1,0,0,0,0,1,0
86553,0,0,0,0,0,0,1,0
2360880,0,1,0,0,0,0,0,0
816462,1,0,0,1,0,0,0,0
76734,0,1,0,0,1,1,1,0
1529273,0,0,0,0,0,1,1,1
1232829,1,0,0,0,1,0,0,1
964529,0,0,0,1,1,0,1,0
866437,0,0,0,0,0,1,1,1
66825,1,1,1,1,0,0,0,1
397368,0,0,0,0,0,0,0,1
33558,0,0,0,0,1,0,1,0
982898,0,0,0,0,0,0,0,1
68747,0,0,0,0,0,0,1,1
1493828,0,0,0,0,1,0,0,0
61209,0,0,0,0,0,1,1,1
109273,0,0,0,0,0,0,1,0
1189073,0,0,0,0,1,0,1,0
1020824,0,0,1,0,0,0,0,0
100405,0,0,0,0,0,1,0,1
410730,0,0,0,0,1,0,1,1
1254717,0,1,0,0,0,0,0,0
107818,0,0,0,0,1,0,1,0
118845,0,0,0,0,0,1,1,0
996982,1,1,0,0,0,0,0,1
479760,0,1,0,0,1,0,1,0
50108,1,0,0,0,0,1,1,0
216105,0,0,0,0,0,0,1,1
71558,1,0,0,0,0,0,0,0
369441,0,0,0,0,1,0,0,1
1212419,0,0,0,1,0,0,1,0
50347,0,0,0,0,0,0,1,0
246544,1,0,0,0,0,1,1,0
46929,0,0,1,0,0,0,0,1
88175,0,0,0,0,0,0,0,1
1621426,0,0,0,0,0,0,1,1
398838,0,0,0,0,0,0,1,0
65134,1,1,0,0,0,1,0,0
1469271,0,1,0,0,0,0,0,0
59563,0,1,0,0,0,1,0,1
101911,0,0,0,1,0,0,0,1
107745,1,0,1,0,0,0,1,0
1754648,0,0,1,0,0,0,1,0
23439,0,0,1,0,0,0,0,1
870915,1,0,0,0,1,0,0,0
22268,0,0,0,0,0,1,0,1
332284,0,1,0,0,0,0,0,0
1421373,0,1,0,0,0,0,0,1
82225,0,1,0,0,0,0,1,0
120579,0,0,0,0,1,0,0,0
952693,0,1,0,0,0,0,0,0
234889,0,0,1,0,0,0,0,1
1288369,0,1,0,0,0,0,0,0
1103255,0,0,0,0,0,0,0,1
1345731,0,1,0,0,0,0,0,0
117767,0,0,0,0,0,0,0,0
77827,0,1,0,0,0,1,1,0
280760,0,0,0,0,0,0,1,1
115561,0,0,0,0,1,1,1,0
837106,1,1,0,0,0,1,1,0
480854,1,0,0,0,1,0,1,0
113556,0,0,0,0,0,0,1,1
135007,0,0,0,0,0,0,0,1
38396,0,1,0,0,0,0,1,0
113249,0,0,0,0,1,0,1,0
228237,0,0,0,1,1,0,0,0
75132,1,0,0,0,0,0,1,0
1194161,0,1,1,0,0,0,1,0
47924,1,0,0,0,1,0,1,0
1200274,0,0,0,0,0,1,1,1
82087,0,1,0,0,0,0,1,0
477050,0,0,0,0,0,0,1,0
104283,0,0,0,0,0,0,1,1
372461,1,0,1,1,0,0,0,0
2095684,0,0,0,0,1,0,1,1
312767,0,0,1,0,0,0,0,0
497876,0,0,0,1,0,0,1,0
15554,0,0,1,0,0,0,0,1
53081,0,0,0,0,0,0,0,1
1461307,0,0,0,0,0,0,1,1
1347002,0,0,0,0,1,0,1,1
224267,1,1,1,0,0,0,0,0
361498,0,1,0,0,0,0,0,1
119229,1,0,0,0,1,1,0,1
472118,0,0,0,0,1,0,1,1
365513,1,0,0,0,1,0,0,1
400156,1,0,0,0,1,0,1,0
1846526,0,1,0,0,1,0,1,0
280701,0,1,0,0,0,0,0,0
481297,0,0,0,0,1,0,0,0
165499,1,0,0,1,0,0,0,0
289782,0,1,0,0,1,0,1,0
1065318,0,0,0,0,0,0,1,0
1198339,1,1,0,0,0,0,1,0
1065060,0,0,0,0,1,0,0,0
301120,1,0,0,0,0,0,0,0
77751,0,0,0,0,0,0,1,0
1086777,0,0,0,0,1,0,0,0
275277,1,0,1,1,1,0,1,0
112537,0,0,0,0,0,1,1,1
38505,0,1,0,0,0,1,0,1
113211,0,0,1,0,0,0,1,1
164993,1,0,1,1,0,0,0,1
275278,1,0,0,0,0,0,0,1
161609,0,0,0,0,0,0,0,1
83900,0,0,0,0,1,0,1,0
1161440,0,0,0,0,0,0,0,1
155522,0,0,0,0,0,0,0,1
83999,0,1,0,0,0,0,0,1
379237,0,1,0,0,0,0,0,0
99160,1,0,0,0,1,0,1,0
275862,1,1,0,0,0,0,0,1
2727872,1,1,0,0,0,1,1,1
76223,1,0,1,1,0,0,0,1
1538291,0,1,0,0,0,0,0,0
1174739,0,0,0,0,1,0,0,0
462421,0,0,0,0,0,0,1,0
246404,0,0,0,0,1,0,1,0
82612,1,0,0,0,0,0,1,0
78898,0,0,0,0,1,0,1,0
2125545,0,1,0,0,0,0,0,0
166226,0,0,0,0,0,0,0,1
1337497,0,1,0,0,0,0,0,0
391877,1,0,0,0,1,0,1,0
882762,0,1,0,0,0,0,0,0
1576412,0,0,0,1,0,0,1,0
53942,0,0,0,0,1,0,0,0
1105734,0,0,0,0,0,0,1,0
1553935,1,0,0,0,1,0,0,1
1241325,0,1,0,0,0,0,0,0
1322277,1,1,0,0,0,0,1,0
107823,0,0,1,0,0,1,1,1
1545660,1,0,0,1,1,0,0,1
1159580,0,1,1,0,0,1,0,1
1361349,1,1,0,0,0,0,1,0
825347,1,0,1,1,0,0,1,1
887732,0,0,0,0,0,0,1,0
156171,0,1,0,0,0,0,0,0
54033,0,0,0,0,1,0,0,1
948530,0,0,0,0,0,1,1,1
1753743,0,0,0,0,1,0,1,0
89240,0,0,0,0,0,0,1,0
93483,1,0,0,0,1,0,1,0
984202,0,0,0,0,0,1,1,0
1062290,0,0,0,0,0,0,0,0
329691,1,0,0,0,1,0,0,1
277790,1,0,0,0,0,0,1,0
67713,0,0,0,0,1,0,0,0
1486190,0,0,0,0,0,1,1,1
469684,0,0,0,0,1,0,0,0
38390,0,1,0,0,0,1,1,1
77308,0,0,0,0,0,0,0,1
124058,0,0,1,0,0,1,0,1
280590,0,0,0,0,0,1,0,1
376988,0,1,1,0,0,0,0,0
1346974,0,1,0,0,0,0,0,1
37343,1,0,0,0,1,1,0,0
1748221,0,0,0,0,0,0,1,0
118661,1,0,0,1,1,0,0,0
989603,0,0,0,0,0,0,1,0
123548,1,0,0,0,1,0,1,0
482627,0,0,0,0,0,0,0,0
41427,0,0,0,0,0,0,1,0
141716,0,1,0,0,0,0,0,0
483763,0,0,1,0,0,0,0,1
116095,0,0,0,0,1,0,1,0
72722,0,0,0,0,0,0,0,1
1656171,1,0,0,1,1,0,1,0
343094,0,0,0,0,1,0,1,0
478303,0,0,0,0,1,0,0,0
52572,0,0,0,0,0,0,1,0
1252610,0,0,0,0,0,0,1,1
381884,0,0,1,0,0,0,0,0
390043,1,0,0,0,0,1,0,1
926123,1,0,0,0,0,0,0,1
475298,1,0,0,0,1,0,1,1
62185,0,0,0,0,1,1,1,0
1621641,0,0,0,0,1,0,0,0
305395,0,0,0,0,0,0,1,1
462244,0,0,1,0,0,0,0,1
940828,0,0,0,0,0,0,1,1
1825692,0,0,1,0,0,0,0,1
43527,0,0,1,0,0,0,0,1
325214,0,0,0,0,1,0,0,0
95312,0,0,0,0,1,0,0,1
373786,1,0,0,1,1,0,0,0
130018,0,0,0,0,1,0,0,0
122158,0,0,1,0,0,0,1,0
36886,0,0,0,0,1,0,1,0
449912,0,1,0,0,0,0,0,0
104561,0,0,0,0,0,1,1,1
312329,0,1,0,0,0,1,1,0
89730,0,0,0,0,1,1,0,1
187488,0,0,0,0,0,0,0,1
1424065,0,1,0,0,0,0,0,0
1612575,1,0,0,0,1,0,1,0
1890425,0,1,0,0,0,0,0,0
33530,0,0,0,1,1,0,0,0
1321332,0,1,0,0,0,0,0,0
387887,0,0,0,0,0,0,0,1
1617178,0,1,0,0,0,1,1,0
110657,1,0,1,0,0,1,1,0
58674,0,0,0,0,0,0,0,1
1319569,0,0,0,0,0,0,1,0
297080,0,0,0,1,1,0,0,0
122385,0,0,0,0,0,0,0,1
175142,0,0,0,0,0,0,0,1
113596,1,1,1,0,0,0,0,0
106913,1,0,0,0,0,0,1,0
105643,0,0,0,1,1,0,0,1
112388,0,0,1,0,0,0,0,1
118696,0,0,0,0,1,0,1,0
1480655,0,1,0,0,0,0,0,0
1757944,0,0,1,0,0,0,1,0
59079,1,0,0,0,1,0,0,0
350934,1,0,1,1,0,0,0,0
856776,0,0,0,0,1,0,0,1
249846,0,0,0,0,0,0,1,0
95776,1,1,1,0,0,0,0,1
61320,0,0,0,0,1,0,1,0
51174,0,0,0,1,1,0,0,0
94300,0,1,1,0,0,0,0,0
387808,1,0,0,1,0,0,0,1
1599975,1,1,0,0,0,1,1,0
42767,0,1,0,0,0,0,1,0
95851,0,0,0,0,1,0,0,0
1478462,0,1,0,0,0,0,0,0
415094,0,1,0,0,0,0,1,1
81597,0,0,0,0,0,1,1,1
72095,0,0,1,0,0,1,0,1
461642,0,0,0,1,0,0,0,1
282695,1,0,0,0,0,0,1,0
251588,0,0,0,0,1,0,0,1
43685,0,0,1,0,0,0,0,1
58307,0,0,0,0,1,0,0,0
1054486,1,0,1,1,0,0,0,1
1067111,0,0,0,0,1,0,0,0
260193,0,0,0,0,0,0,0,1
40268,1,0,0,0,0,0,0,0
76227,1,0,0,0,0,0,1,0
1037156,1,0,0,0,1,0,1,0
342735,0,0,0,0,0,0,1,0
60168,1,0,0,0,1,0,1,1
66858,0,1,0,0,0,1,0,1
1098337,0,0,0,0,1,0,1,0
1643224,0,0,0,0,0,0,1,1
843329,0,1,0,0,0,0,0,0
243133,0,0,0,0,1,0,1,0
123380,0,0,1,0,0,0,0,0
933143,0,0,0,0,0,0,0,0
410537,0,0,0,0,1,0,0,0
330778,0,1,0,0,0,0,1,0
117910,0,0,0,0,0,1,1,1
268879,0,0,0,0,0,0,0,1
263467,0,1,0,0,1,1,1,0
119991,0,0,0,0,1,1,1,0
1083845,0,0,1,0,0,0,1,0
325980,1,0,0,1,0,0,0,0
277944,1,0,0,0,1,0,1,0
914372,0,0,0,0,1,0,0,0
123172,0,0,0,0,0,0,0,1
377524,0,0,0,0,0,0,1,0
3157548,0,1,0,0,0,0,0,0
1466057,0,0,0,0,0,0,1,0
124297,0,0,1,0,0,0,0,1
32475,1,0,0,1,0,0,0,0
1192628,1,0,1,0,0,0,0,1
112503,0,0,0,0,0,0,0,1
96764,1,0,0,1,0,0,0,1
97388,1,0,0,0,1,0,0,0
33327,0,1,0,0,0,0,0,1
1668212,1,0,0,0,1,0,0,0
164212,0,0,0,0,1,0,1,0
73516,0,0,0,0,0,0,0,1
355473,0,0,0,0,1,0,0,0
1322385,0,0,0,0,0,0,1,0
116213,1,0,0,0,1,0,1,0
39111,0,0,1,0,0,0,1,0
439867,0,0,0,0,1,0,0,0
90636,0,1,0,0,0,0,1,0
26685,0,0,0,0,1,0,0,0
82059,1,1,0,0,1,1,1,1
1549571,0,1,0,0,0,1,1,0
2258647,1,0,0,1,1,0,1,0
21725,0,0,0,0,0,0,0,1
791142,0,0,0,1,0,0,0,0
414412,0,0,0,0,0,0,0,0
1489171,0,0,0,0,0,0,1,0
265579,0,0,0,0,0,0,1,0
1500701,0,0,0,0,0,1,1,0
33125,0,0,0,0,0,0,0,0
189153,0,0,0,0,1,0,1,1
24895,0,0,0,0,1,0,0,0
42275,0,0,0,0,0,0,1,0
46372,1,0,0,0,1,0,1,0
1605783,0,0,0,1,0,1,0,1
1630312,0,0,0,0,1,0,1,0
1517252,1,1,0,0,0,0,0,0
85767,0,0,0,0,0,0,1,0
446802,0,0,0,0,0,1,1,0
78528,0,0,0,0,0,0,0,1
362269,0,1,0,0,0,1,1,0
1294136,1,0,0,0,1,0,0,0
116851,0,0,0,0,0,1,1,0
90094,0,0,0,1,1,0,0,1
363143,0,0,0,0,1,0,1,0
219857,0,1,0,0,0,0,1,0
55534,0,0,0,0,0,0,1,0
311110,0,0,1,0,0,1,1,1
60956,1,0,0,0,1,0,0,0
119905,0,0,0,0,0,0,1,1
791303,0,0,0,0,1,1,1,0
1188990,0,0,0,0,1,1,1,0
256751,0,1,0,0,0,0,1,0
52997,0,0,0,0,1,0,0,1
171865,0,0,0,0,0,0,1,0
75243,0,0,0,0,0,0,1,0
120565,1,1,1,0,0,0,1,0
90248,1,0,1,1,1,0,0,0
483586,0,0,1,0,0,0,1,0
449897,0,1,0,0,0,0,0,0
168267,0,0,0,0,0,0,1,0
104291,1,0,0,1,0,1,1,0
1308109,0,0,0,0,1,0,0,0
978988,0,1,0,0,0,0,0,0
326143,1,0,1,1,0,0,0,0
48021,1,0,0,0,1,0,1,0
113841,0,0,0,0,0,0,0,1
1074191,0,0,0,0,1,0,1,0
71458,0,1,0,0,0,0,1,0
859760,1,0,0,0,1,0,0,1
110099,0,0,0,0,0,1,1,1
76543,0,0,0,0,1,0,0,1
791307,0,1,0,0,0,0,0,0
93776,0,1,0,0,0,1,1,0
765462,1,0,0,0,1,0,0,0
1524107,0,1,0,0,0,0,0,0
384639,0,0,0,0,0,0,1,0
1646985,0,0,0,0,0,0,1,0
421539,0,0,0,0,1,1,1,0
1265983,0,0,1,0,0,0,0,0
1601215,0,0,0,0,1,0,0,0
129734,0,0,1,0,1,0,0,1
313573,0,1,0,0,0,0,1,1
83081,0,0,1,0,0,1,1,0
117651,1,0,0,1,0,0,0,0
280696,0,1,0,0,0,0,1,1
846789,0,1,0,0,0,0,0,0
386064,1,1,0,0,0,0,1,0
39492,0,0,0,0,1,0,1,0
194026,0,0,0,0,0,0,0,1
4693,0,0,1,0,0,0,0,1
174834,0,0,1,1,1,0,0,0
71256,0,0,0,0,1,0,0,0
117372,0,0,1,1,0,1,1,1
1530487,0,1,0,0,0,0,0,0
245850,0,0,0,0,0,0,1,0
109779,1,1,0,1,1,1,1,0
872335,0,0,0,1,1,0,0,0
112318,0,0,0,1,1,0,0,0
790665,1,0,0,0,1,0,1,0
79960,1,0,0,0,0,0,1,0
1454907,0,0,0,0,1,0,0,0
2117970,1,0,0,0,0,0,1,0
413900,0,0,1,1,0,0,0,1
1582207,0,0,0,0,0,0,1,0
40795,0,0,0,0,0,0,0,1
1572311,1,0,0,0,1,0,1,1
1442492,0,0,0,0,1,0,0,0
421073,1,0,0,0,1,0,1,0
93995,0,0,0,1,1,0,0,0
860387,0,0,0,0,0,0,1,1
802982,0,0,1,0,0,0,0,1
1626648,0,0,0,0,0,0,0,1
64800,0,0,0,0,0,0,0,1
96310,1,0,0,0,1,0,0,1
45962,0,0,1,0,0,0,0,1
258463,1,0,0,0,1,0,1,0
64939,1,0,0,0,1,0,1,0
52400,0,0,0,0,0,0,0,1
1024219,1,0,0,0,1,0,1,0
1403981,0,0,0,0,0,1,1,0
61523,0,0,0,0,0,1,0,1
264507,0,0,0,0,0,0,0,1
882765,0,0,0,0,0,0,1,0
500097,0,1,0,0,0,0,0,0
109439,1,0,0,0,0,0,1,1
198279,0,0,0,0,1,0,0,0
77157,0,1,0,0,0,0,0,0
88170,1,0,0,1,1,0,0,0
477434,0,1,0,0,0,0,0,0
2011232,0,1,0,0,0,0,0,0
324239,0,0,0,0,0,0,1,0
25346,0,0,0,0,0,0,1,0
378238,1,0,0,0,1,0,0,0
1804541,0,0,0,0,0,0,0,0
296236,0,0,0,0,0,0,0,1
313911,1,0,1,0,1,1,0,1
55279,0,0,0,0,0,1,1,0
218559,0,0,0,0,0,0,0,1
366804,0,0,1,0,0,0,0,1
86379,1,0,0,0,0,1,0,1
900985,1,0,0,0,0,0,0,1
479863,0,1,0,0,1,0,1,0
128717,0,0,0,0,0,0,0,1
381116,0,1,0,0,1,0,1,0
33932,0,0,0,0,0,0,0,1
1266566,0,1,0,0,0,0,0,0
1034090,0,0,0,0,0,1,0,1
56625,0,0,0,0,0,0,1,0
243415,1,0,0,0,1,0,1,0
1000070,1,0,1,1,0,0,0,1
353716,0,1,0,1,0,0,1,0
461701,0,0,0,0,0,0,1,0
24196,0,0,0,0,0,0,1,1
264365,1,0,0,0,0,0,0,0
5544383,1,0,0,0,0,0,1,0
816539,1,0,0,0,1,0,0,1
1196339,0,0,1,0,0,0,1,1
94594,0,1,0,0,0,0,1,0
184858,1,0,0,0,1,0,0,0
1294712,0,0,0,0,0,0,1,1
199974,0,0,0,0,1,0,1,0
1660327,0,1,0,0,0,0,0,0
73871,0,0,0,0,1,0,0,0
408636,0,0,1,0,0,0,0,0
763844,0,1,0,0,0,1,1,1
1181817,0,0,0,0,0,0,0,0
46126,0,0,0,0,1,0,1,0
152409,1,0,0,0,1,0,0,0
2004254,0,0,0,0,0,0,1,0
1598174,0,0,0,1,0,0,0,1
1708526,0,0,0,0,1,0,0,1
108560,1,0,0,0,1,0,1,1
21146,0,1,1,0,0,0,0,0
134273,0,0,0,0,1,0,0,0
937388,1,0,0,1,0,0,0,0
239641,0,0,0,1,1,0,0,0
436889,0,0,0,0,0,1,1,0
1189267,0,0,0,0,0,0,1,1
466131,0,0,0,0,1,0,1,0
1388424,0,0,0,0,1,0,1,0
806675,0,1,0,0,0,0,0,0
912586,0,1,0,0,0,0,0,0
1024820,0,0,0,0,0,1,1,1
1056467,0,0,0,1,1,0,0,0
1135983,1,0,0,0,0,0,1,0
174061,0,0,0,1,0,0,0,1
120610,1,0,0,0,1,0,1,0
847214,0,0,0,0,0,0,1,0
472047,0,0,0,0,1,0,1,0
1664691,1,0,1,0,1,0,0,0
111862,0,0,0,0,0,0,1,1
13427,0,1,0,0,0,0,0,0
97195,0,0,0,0,0,0,1,0
40481,0,0,0,0,1,0,1,0
1405809,0,0,0,0,0,0,1,0
115964,0,0,0,0,1,1,1,0
292610,1,1,0,0,1,0,1,0
338130,0,0,1,1,1,0,0,1
182686,0,0,0,1,0,0,0,0
77924,0,0,0,0,0,0,1,0
349703,0,0,1,0,0,1,1,1
434139,0,0,0,0,0,1,1,1
65828,0,0,0,0,0,0,0,1
120663,0,0,0,0,1,0,1,0
185511,1,1,0,0,0,0,0,0
52158,1,0,0,0,1,0,0,0
202909,0,1,0,0,0,0,0,0
1085515,1,0,0,0,1,1,0,1
73169,0,0,0,0,1,0,0,0
276818,0,0,0,0,0,1,1,0
1087873,1,0,1,0,1,0,1,0
48233,1,0,0,0,0,1,1,0
84726,1,0,0,1,1,0,1,0
1134828,0,0,0,0,1,0,1,1
303929,0,0,0,0,1,0,0,0
23629,0,0,0,0,1,0,1,0
493327,1,0,0,0,1,0,1,0
1121930,1,0,0,0,0,0,0,0
804551,1,0,0,0,1,0,1,0
160403,0,0,0,0,0,0,0,1
1340617,0,0,0,0,0,0,0,1
58006,1,0,0,0,1,0,1,0
52607,0,0,0,0,0,0,0,1
269095,0,0,0,0,1,0,1,0
106921,1,0,0,0,1,0,1,0
200194,1,0,0,0,0,0,0,0
196267,0,0,0,0,1,1,1,0
360944,1,0,0,0,0,0,0,0
1441417,0,0,1,0,0,0,1,0
91166,1,0,0,1,0,0,0,0
829482,0,0,0,0,0,0,0,1
59866,0,0,0,0,0,0,0,1
1404401,1,1,0,0,0,0,1,1
50155,0,1,0,0,1,0,1,0
1546655,0,1,0,0,0,0,0,0
145600,0,0,0,1,0,0,1,0
1242778,0,0,0,0,0,0,1,1
1870408,0,0,0,0,0,0,0,0
74300,1,0,0,0,0,0,1,0
57413,0,0,0,0,1,1,0,1
1020559,1,0,0,0,0,0,1,0
324518,1,0,0,1,0,1,0,0
1815943,0,0,0,0,1,0,1,0
1535565,0,0,0,0,0,1,1,1
368426,1,1,0,0,0,0,0,0
91801,0,0,0,0,0,0,1,0
168136,0,1,0,0,0,0,0,0
120331,1,0,0,1,1,0,1,0
1573482,0,0,0,0,1,0,1,0
1727358,0,0,0,0,1,0,0,0
1836994,0,1,0,0,0,0,0,0
29992,0,0,1,1,0,0,1,0
89847,1,0,0,0,1,0,1,1
1589484,0,0,0,0,1,0,0,0
120756,1,0,0,0,1,0,1,0
763847,0,0,0,0,0,1,1,1
111219,0,0,0,0,0,1,0,1
94057,0,0,0,0,1,0,0,1
1161408,1,0,0,0,1,0,1,1
211181,1,0,1,0,0,0,0,1
112579,0,0,0,0,0,1,1,0
78792,1,0,1,1,0,0,0,0
85822,1,0,0,0,1,0,1,0
13033,0,0,0,0,0,0,1,0
1276996,0,1,0,0,0,0,0,0
168184,0,1,1,0,0,0,1,1
780565,0,0,0,0,0,0,1,1
453365,0,0,0,0,0,1,0,1
425326,0,0,0,0,0,1,1,1
58898,0,0,0,1,1,0,1,0
202134,1,0,0,0,0,0,0,0
41294,1,0,0,0,0,0,1,0
439141,0,0,0,0,0,0,1,0
3307692,0,0,0,0,0,0,0,1
77530,0,0,0,0,1,0,1,0
72895,1,0,0,0,1,0,0,1
108323,0,1,0,0,0,0,0,0
488164,1,0,0,0,1,0,1,0
295052,1,0,0,0,0,0,0,0
117188,1,0,0,0,1,0,1,0
49405,0,0,0,0,1,0,1,0
41598,0,1,1,0,0,0,0,1
475241,0,0,0,0,0,1,1,0
49012,0,1,0,0,0,0,1,0
19823,0,1,0,0,0,0,1,0
1085779,1,0,0,1,1,0,0,0
314284,0,1,0,0,0,0,1,0
167240,0,0,1,0,0,0,0,1
77838,0,1,0,0,0,0,0,0
1508328,0,0,1,1,0,0,1,0
81176,0,0,0,0,0,1,1,1
138749,1,0,1,0,0,1,0,1
1282142,0,0,1,0,0,1,1,1
432398,0,1,0,0,1,0,0,0
99255,0,0,0,0,0,0,1,0
104756,0,0,0,0,0,0,1,0
449994,1,1,0,0,0,1,1,0
174444,0,0,0,1,0,0,1,0
365270,0,0,0,0,1,0,1,0
75169,0,0,0,0,0,0,1,0
64321,1,0,0,0,1,0,1,0
92015,0,0,0,0,1,0,1,0
23472,0,1,0,0,0,0,1,0
997155,0,0,0,0,0,1,0,0
104187,0,0,1,0,0,0,0,1
1317478,1,0,1,0,0,0,0,1
284067,0,1,0,0,0,0,0,0
289074,0,0,0,0,0,1,1,0
286788,0,0,1,0,0,1,1,1
114052,0,0,0,0,1,0,1,0
291172,0,0,0,0,1,0,1,0
122232,1,0,1,1,1,0,0,0
100410,1,0,0,1,0,0,0,1
1853739,0,0,0,0,1,0,0,0
1346961,0,0,0,0,1,1,1,0
14945,1,0,0,0,0,1,0,1
416267,0,0,0,1,1,0,1,0
99158,0,1,1,0,0,0,0,0
285665,1,0,0,0,1,0,1,0
2217767,0,1,1,0,0,0,0,0
83728,1,0,0,0,1,0,1,1
1384961,0,0,1,1,0,0,0,0
309404,0,0,0,0,0,0,1,0
46973,0,0,1,0,0,0,0,1
247945,0,0,1,0,0,1,1,0
21770,0,0,0,0,1,1,1,0
43075,1,0,0,0,1,0,1,0
1152282,0,0,0,0,1,1,1,0
298900,0,1,0,0,1,0,0,1
161815,0,0,0,0,0,0,1,1
1809387,0,1,0,0,0,0,0,0
171869,0,0,1,0,0,0,0,1
1881087,1,0,1,0,1,0,0,1
50923,1,0,0,0,0,0,0,0
230158,1,0,0,0,1,0,0,0
176465,1,0,0,1,0,0,0,0
1319573,1,0,0,0,0,0,0,0
83001,1,0,0,0,1,0,0,0
233687,0,1,0,0,0,0,1,0
361818,0,0,0,0,0,1,1,0
196596,1,0,0,0,0,0,0,0
165859,0,1,0,0,0,1,1,0
155257,0,0,1,0,0,1,1,0
390265,0,1,0,0,0,0,0,0
119518,0,0,0,0,1,0,1,0
1841519,0,0,0,0,0,1,0,1
65240,1,0,0,0,0,0,0,1
804555,0,0,0,0,1,0,0,0
1208731,0,0,0,0,0,0,1,1
75468,1,0,0,0,1,0,0,1
1379734,0,0,0,0,0,0,0,1
400675,0,1,1,0,1,0,1,0
30216,0,0,0,0,0,1,0,1
1585563,0,1,0,0,0,0,0,0
433387,1,0,0,0,1,0,1,0
1315058,0,0,0,0,1,0,1,0
65769,0,0,0,0,0,0,0,1
308281,0,0,0,1,1,0,0,1
407924,1,0,1,1,0,0,0,0
40887,0,0,0,0,1,0,0,0
38650,0,0,1,1,0,0,1,0
46766,0,0,0,0,0,0,0,1
56704,0,0,0,0,1,0,0,1
956299,1,0,0,0,0,0,0,0
480777,0,0,0,0,1,0,0,0
48699,1,0,0,0,0,1,1,0
101444,0,0,1,0,0,0,1,1
242024,0,0,0,0,0,1,1,1
1714827,0,0,1,1,0,0,0,1
